-47,37,-22
-44,51,-14
-41,57,-20
-25,70,-4
27,88,30
-52,99,-14
-128,32,-42
-106,1,-54
-100,25,-8
-95,28,12
15,10,53
69,83,70
-6,45,64
-63,10,16
-14,35,74
-39,36,75
-71,16,26
-60,9,28
-99,91,33
-115,14,15
-49,12,23
-29,47,28
-41,85,25
-47,77,27
-28,68,29
-26,70,20
-18,68,34
-17,61,24
-20,60,16
-1,49,-14
62,126,117
-48,61,61
3,43,41
-10,56,32
-11,55,31
-12,51,36
-8,57,32
-10,54,33
-10,55,32
-7,56,31
-10,56,31
-10,57,30
-5,56,31
-8,55,31
-6,57,29
-10,56,30
-4,58,28
-7,58,26
-4,59,26
-2,58,26
-5,62,21
-1,63,21
9,59,25
4,59,23
-2,64,21
4,60,22
7,59,21
1,62,21
3,59,22
0,59,22
1,62,19
0,61,20
-3,61,20
-8,61,20
-10,62,18
-4,60,20
-3,63,18
-4,64,17
-5,61,20
-4,61,19
-8,61,18
-9,61,19
-7,60,21
-6,62,19
-13,58,22
-5,64,19
-8,61,19
-12,56,24
-9,62,20
-18,60,19
-8,59,23
-9,58,23
-9,61,21
-11,59,22
-11,59,22
-6,60,23
-10,61,21
-5,61,23
-12,56,25
-7,59,24
-3,61,22
0,61,22
-4,61,21
-11,64,18
-13,61,21
-13,59,23
-12,62,19
-19,55,25
-24,57,23
-22,57,23
-30,51,26
-22,53,27
-28,55,22
-27,53,24
-30,55,21
-24,56,22
-23,55,23
-24,56,22
-25,58,19
-26,59,18
-27,58,17
-25,56,20
-24,57,19
-28,55,19
-27,56,17
-25,58,16
-29,59,13
-26,60,12
-25,59,13
-25,58,15
-25,59,15
-22,58,18
-20,59,17
-22,59,16
-18,58,19
-17,59,18
-13,60,18
-9,62,17
-6,62,17
-4,62,18
-5,61,19
-4,63,18
6,63,18
3,62,18
5,62,19
-2,62,19
4,64,18
-6,61,20
0,60,22
-2,60,21
-5,61,22
-4,58,24
-6,59,24
-4,60,24
-7,59,25
-5,59,25
-5,60,25
-9,59,25
-7,58,27
-8,55,30
-6,58,29
-6,57,30
-9,55,35
-12,53,37
-8,62,37
-26,71,27
-15,67,28
-31,91,36
14,65,44
61,59,21
50,62,-6
39,57,9
1,58,28
24,62,61
27,63,22
29,64,-8
25,70,-26
4,68,-17
-10,108,15
1,99,21
-13,98,18
-23,90,22
-21,65,18
-23,65,21
-23,58,23
-26,48,23
-27,40,14
0,43,35
-15,35,30
-31,12,20
-36,30,6
-26,36,2
-37,35,-1
-36,52,1
-36,62,1
-33,77,1
-38,77,2
-35,74,0
-12,71,1
-10,66,2
-5,60,4
-1,58,9
-4,57,8
-10,60,7
-13,66,12
-14,71,21
-23,76,32
-38,73,37
-112,50,17
-126,24,8
-118,21,3
-99,17,-21
-70,31,-30
-42,36,-23
-24,41,-20
-15,61,-15
-7,65,-2
-46,78,7
-39,73,16
-59,45,-1
-128,20,-33
-128,2,-30
-16,14,59
42,49,79
36,63,60
-52,-21,20
-38,-18,18
-43,-7,29
-55,4,26
8,13,70
23,28,102
-94,8,24
-98,-12,11
-59,-8,-15
-57,-5,-50
-76,11,-32
-99,2,-17
-41,53,2
-43,25,10
-90,0,-26
-48,79,-33
-65,127,-30
-128,49,-48
-128,87,-43
-124,69,-25
-60,50,8
-35,23,29
-28,1,38
-15,11,48
3,11,64
-32,-9,50
-48,-20,45
-32,-32,25
-23,-43,0
-39,-71,-8
-71,-54,-4
-18,-52,4
9,-54,17
-33,-24,-8
37,-37,8
46,-38,1
21,-21,11
26,-10,4
51,-10,4
71,2,43
20,33,73
-15,46,85
-70,81,75
-94,106,68
-104,90,46
-71,107,41
-66,107,34
-31,65,29
-7,98,23
-6,72,21
17,84,17
-16,73,39
-31,51,33
8,52,40
-13,53,32
-12,60,32
-13,54,34
-13,57,32
-13,58,28
-17,56,28
-11,56,30
-14,58,28
-14,58,25
-10,59,27
-12,56,27
-14,59,27
-12,58,27
-13,58,27
-12,57,29
-8,61,28
-3,64,31
1,66,29
35,48,83
-15,37,25
9,42,38
15,44,39
-21,48,21
-23,58,2
-17,56,-9
-26,56,-35
28,42,-3
12,66,37
13,61,33
2,74,27
7,59,26
5,61,25
0,62,22
5,61,21
3,60,22
6,62,20
3,61,20
-5,63,19
-9,61,19
-6,64,18
-15,61,18
-18,59,19
-19,56,21
-13,63,17
-24,56,21
-22,59,17
-24,59,15
-20,58,19
-24,57,18
-22,59,17
-28,72,12
-22,59,17
-21,59,18
-19,61,15
-33,54,15
-25,58,15
-26,59,12
-28,59,11
-24,59,12
-26,59,12
-24,61,11
-25,60,11
-25,59,13
-22,57,16
-22,58,16
-20,61,14
-20,61,15
-20,60,15
-18,60,16
-15,59,19
-13,59,19
-10,64,15
-7,64,15
-11,58,21
-5,64,16
-2,62,18
2,61,19
-1,61,19
-2,63,19
2,60,21
-1,62,21
2,62,21
-4,59,23
-5,60,23
-4,60,23
-4,60,24
-4,59,25
-9,59,24
-4,59,26
-6,58,26
-3,56,19
-7,58,26
-8,59,26
-9,57,28
-9,57,28
-9,58,28
-6,58,30
-8,56,30
-12,54,31
-8,57,32
-6,56,32
-10,55,33
-8,55,34
-10,56,33
-15,56,33
-37,64,40
-17,73,31
-26,91,23
-14,76,55
37,56,24
46,59,18
46,57,20
8,54,38
10,58,32
4,54,13
-5,46,11
-7,46,29
-7,44,40
-6,50,51
-12,43,62
-17,45,67
-14,45,67
-7,41,65
-32,30,3
-123,10,-51
-128,12,-42
-71,21,-9
-40,16,-16
-25,18,-17
-13,25,-6
-1,48,8
-9,55,26
-21,49,36
-14,57,40
-28,56,44
-31,53,33
-23,53,39
-21,56,37
-9,58,33
-13,55,20
42,62,-8
-23,87,127
-73,51,24
-10,44,40
-8,50,40
-20,54,34
-13,53,35
-18,52,34
-21,51,33
-12,53,35
-14,54,33
-19,52,32
-16,55,32
-8,55,32
-13,53,33
-7,58,29
-7,57,29
-6,57,30
-8,59,27
-8,60,27
-7,57,28
-1,55,32
13,49,47
-13,62,14
-33,61,-18
-5,61,29
-9,53,34
-9,57,31
-17,51,32
-2,47,39
0,54,32
-11,52,33
-8,56,29
-6,58,28
-5,57,28
-5,58,29
-9,59,26
-7,59,26
-5,59,26
-6,59,25
-3,61,23
-3,59,24
-4,62,21
-2,60,22
-1,60,22
2,62,21
2,62,20
-7,62,18
-12,63,18
-10,60,18
-19,59,19
-18,60,18
-10,58,21
-25,57,20
-18,57,18
-29,56,19
-22,60,16
-24,58,17
-27,56,17
-25,58,16
-29,55,17
-19,67,22
-24,59,15
-26,58,15
-28,58,12
-28,57,13
-27,59,10
-27,60,8
-27,59,9
-26,60,9
-25,61,8
-27,59,8
-26,58,11
-25,59,12
-24,60,11
-24,60,12
-22,59,14
-23,60,13
-21,60,14
-19,61,14
-18,60,16
-18,59,17
-13,60,18
-11,63,16
-8,61,18
-8,61,20
3,61,20
3,61,21
5,61,20
-4,62,20
4,61,21
-4,61,21
-2,61,21
-3,59,23
-2,60,23
-8,60,35
-8,58,25
-3,60,24
-8,58,25
-6,59,25
-7,58,26
-7,59,25
-11,58,25
-5,60,25
-8,60,25
-8,59,26
-10,58,26
-12,58,25
-8,59,28
-12,56,29
-11,58,29
-11,59,30
-17,60,38
-22,68,35
-23,79,29
-21,74,24
4,64,19
37,55,-13
55,67,4
44,63,3
12,74,2
5,71,7
12,66,18
26,61,6
15,58,-3
-2,83,3
2,94,9
-23,81,12
-27,76,11
-23,72,15
-27,68,18
-30,60,7
-35,59,12
-33,61,15
-21,61,28
-23,63,31
-53,51,9
-49,46,3
-39,50,-6
-32,50,-9
-28,54,-9
-19,46,-8
-14,59,-8
-15,58,-9
-16,57,-12
-25,65,-11
-29,60,-11
-26,60,-13
-22,60,-6
-21,58,-2
-13,54,0
-12,53,3
-11,51,7
-19,50,7
-22,52,11
-21,50,14
-29,49,12
-30,50,13
-26,48,14
-30,46,14
-28,45,15
-27,45,16
-32,46,12
-31,50,19
-30,54,17
-34,58,21
-29,63,23
-28,71,25
-28,68,25
-28,65,28
-35,63,27
-32,60,31
-24,59,31
-20,54,24
-19,50,28
-26,51,27
-27,51,29
-18,53,29
-18,53,30
-20,51,32
-9,55,34
-13,60,38
-13,57,40
-11,60,36
-4,57,35
-6,57,33
-14,48,19
46,55,11
-6,59,-8
-37,79,114
-42,84,52
-14,47,39
-11,54,34
-20,51,35
-12,53,36
-15,50,37
-18,53,34
-12,54,33
-12,53,35
-11,54,34
-12,55,33
-12,53,33
-13,53,33
-8,55,33
-9,55,33
-11,56,31
-11,56,31
-11,56,30
-8,55,31
-9,57,29
-6,58,29
-11,57,28
-8,56,30
-6,58,28
-6,57,30
-4,59,26
-7,58,26
-2,60,25
-2,60,24
-3,60,24
-2,60,24
-3,61,23
-4,61,22
-3,61,21
-4,60,22
-2,61,21
-2,59,23
-8,61,21
-9,60,20
-8,64,17
-16,63,18
-25,53,24
-22,50,28
-14,58,22
-17,62,17
-19,61,17
-17,66,12
-29,60,11
-29,56,18
-24,55,19
-26,55,20
-25,56,19
-20,56,11
-23,58,17
-26,58,14
-24,60,14
-25,59,12
-24,60,12
-27,59,11
-24,59,12
-27,59,10
-25,60,9
-26,60,9
-27,58,11
-26,60,10
-25,59,11
-27,59,10
-24,58,13
-23,58,14
-24,60,11
-23,59,13
-20,60,13
-20,60,13
-20,61,13
-16,61,15
-18,59,15
-10,63,14
-12,61,17
-7,62,17
-6,63,17
-2,62,17
-2,61,19
1,62,18
-2,63,18
2,61,20
-4,62,19
-4,62,20
-3,61,21
-5,60,22
-4,61,22
-8,59,23
-3,60,23
-3,54,41
-8,59,24
-6,60,23
-8,58,26
-10,59,24
-8,60,24
-10,59,25
-10,59,24
-11,58,25
-12,58,25
-15,58,25
-14,57,26
-12,58,25
-12,58,26
-16,57,26
-12,58,26
-14,58,26
-13,58,27
-13,51,25
-12,57,28
-13,56,29
-13,57,29
-15,56,30
-13,55,32
-11,56,33
-13,63,36
-6,65,33
-15,71,36
-10,70,32
-3,76,42
-1,73,41
33,68,8
19,76,6
30,81,15
42,68,4
44,63,6
37,56,2
41,73,27
20,75,27
-17,73,20
-25,85,26
-24,94,24
-27,81,18
-18,77,26
-17,73,26
-19,65,27
-20,59,24
-19,62,24
-16,50,18
-15,40,12
-13,45,11
-11,37,7
-10,34,6
-12,33,2
-17,39,-3
-17,49,1
-13,45,2
-17,52,-1
-27,63,0
-43,67,3
-50,71,-1
-42,71,1
-42,58,-7
-31,57,-6
-35,54,-8
-20,55,-6
-21,54,-5
-26,58,-3
-31,59,-1
-32,59,0
-36,58,2
-36,56,0
-34,56,-2
-32,54,-3
-31,56,-2
-32,58,-2
-32,59,-2
-31,59,-2
-31,59,-1
-32,57,-3
-31,56,-3
-30,57,-3
-30,58,-2
-30,58,-3
-30,58,-4
-30,58,-3
-31,58,-2
-31,59,-3
-30,59,-3
-30,58,-4
-29,58,-4
-29,58,-4
-31,58,-4
-30,57,-3
-30,58,-3
-33,57,-3
-30,57,-3
-28,58,-3
-30,55,-2
-30,56,-2
-32,59,-4
-31,59,-4
-30,60,-4
-29,59,-2
-30,61,1
-28,58,0
-32,58,0
-32,64,0
-30,66,9
-49,67,27
-50,70,38
-85,82,39
-110,80,49
-128,71,37
-128,62,24
-128,56,-9
-117,50,-21
-68,51,-35
-22,29,-38
-11,25,-37
9,23,-31
15,22,-30
29,28,-30
33,27,-20
27,18,-12
16,3,-2
-22,-26,11
-55,-52,6
-116,-93,-6
-128,-128,-11
-128,-102,5
-84,-53,5
-65,-34,1
-50,2,-3
-32,-4,-13
-33,-14,-12
-50,-41,-8
-79,-63,-1
-92,-72,-1
-111,-77,1
-71,-69,14
-59,-67,15
-44,-46,8
-28,-39,8
-20,-30,12
-1,-21,31
-12,-23,27
-28,-15,22
-19,-7,37
-22,-8,40
-18,-14,48
-19,-34,52
-21,-40,51
-2,-49,49
6,-45,51
9,-45,52
-3,-44,43
-6,-39,38
8,-23,26
28,-9,17
49,-11,23
54,-4,27
52,-5,31
32,-2,38
7,-16,37
-19,-27,49
-28,-29,49
-24,-45,40
-26,-47,39
-39,-47,44
-39,-51,37
-49,-47,36
-66,-47,41
-68,-36,45
-71,-36,38
-73,-27,42
-61,-24,33
-57,-23,29
-56,-14,31
-55,-15,27
-45,-20,14
-31,-37,-7
-34,-47,-13
-48,-47,-19
-38,-51,-15
-46,-48,-6
-96,10,-5
-50,33,-25
-97,71,-3
-73,82,18
-77,75,10
-77,67,3
-69,49,47
-103,42,-28
-62,12,22
-95,50,37
-91,41,26
-43,22,20
-27,36,16
-18,16,18
-40,5,6
-34,4,6
-47,10,1
-47,1,-6
-38,-1,-13
-46,-7,-11
-49,-14,8
-50,-24,5
-22,-3,11
-62,36,-6
-94,61,-15
-75,31,-28
-49,76,-28
-56,61,-31
-27,72,-31
-41,84,-43
-55,82,-51
-99,70,-128
-9,127,31
7,84,47
9,117,-67
-1,127,-2
-11,68,-10
-13,62,-2
-5,66,-7
-14,62,-7
-13,67,-8
-14,65,-8
-6,64,-10
-6,65,-9
-8,64,-11
-11,64,-7
-13,66,-4
-10,63,-8
-8,63,-6
-7,62,-6
-9,61,-8
-11,66,-3
-11,65,-4
-10,64,-3
-8,62,-3
-10,62,-2
-2,62,-7
-7,64,-4
-9,65,-4
-8,65,-5
-7,65,-7
-14,67,0
-7,62,-2
-13,67,-2
-20,72,-3
3,68,-33
-5,93,-32
-19,70,38
-71,54,101
-128,-29,25
-31,-20,69
-22,-6,62
-17,27,20
-10,56,18
-7,66,12
-20,109,6
-34,120,9
-26,107,-8
4,74,-8
15,61,-16
24,52,-28
-61,94,39
-3,46,51
-22,56,28
-12,58,31
-16,56,29
-16,53,33
-20,50,34
-17,57,28
-13,58,30
-15,54,31
-13,55,31
-14,55,32
-13,57,30
-12,57,30
-12,54,33
-10,54,33
-11,54,33
-11,54,31
-9,56,31
-11,57,28
-10,58,27
-6,57,28
-8,57,27
-6,58,27
-5,58,26
-8,59,25
-8,60,24
0,61,24
-9,58,24
-7,60,23
-7,59,24
-20,59,22
-16,61,22
-15,59,23
-28,52,26
-18,57,25
-27,57,21
-27,54,25
-26,51,26
-29,51,25
-26,57,22
-28,54,23
-30,52,23
-27,55,22
-26,58,19
-26,56,21
-31,54,19
-27,56,18
-30,55,16
-27,61,11
-28,57,13
-26,59,12
-26,60,11
-26,59,12
-25,59,13
-28,58,13
-24,58,15
-23,59,15
-21,59,16
-17,60,18
-20,58,19
-17,61,18
-18,60,18
-17,59,19
-14,59,20
-12,59,20
-12,63,19
-5,60,21
-6,60,22
-4,62,20
-3,60,23
3,60,23
-6,62,22
-2,61,23
-5,57,27
-5,59,25
-3,58,27
-8,59,26
-5,57,28
-7,55,28
-7,58,27
-6,58,27
-6,60,25
-6,59,26
-5,60,26
-15,57,27
-9,58,27
-3,59,28
-8,56,30
-10,56,30
-7,55,32
-9,54,33
-13,57,32
-6,54,36
-15,63,41
-20,61,30
-18,74,30
-15,71,38
-6,79,18
35,64,63
26,72,-12
37,79,-7
19,71,10
39,74,37
36,68,1
19,63,-31
22,98,7
-13,73,18
-34,82,15
-35,85,18
-33,74,17
-32,68,15
-41,62,11
-43,53,24
-25,49,34
-15,42,32
-1,35,32
5,40,37
-21,36,16
-42,40,2
-43,52,-2
-38,62,-8
-30,69,-11
-22,69,-12
-14,72,-3
-6,65,6
-9,62,9
-30,64,8
-54,72,9
-67,78,7
-84,77,-4
-80,73,-2
-97,71,-17
-99,69,-22
-100,67,-24
-92,49,-26
-60,21,-5
-49,7,2
-33,-11,10
-30,-4,19
-23,-4,25
-21,-7,31
-28,-7,24
-35,-1,30
-42,-2,23
-45,-4,20
-38,-11,28
-31,-35,29
-25,-36,29
-18,-51,27
-29,-51,19
-22,-51,19
-11,-53,31
-27,-47,38
-22,-45,45
-9,-47,50
-12,-49,48
-15,-45,43
3,-42,44
14,-38,50
-6,-35,33
10,-33,37
12,-28,24
37,-29,30
44,-28,34
34,-24,31
23,-29,31
23,-29,29
13,-29,34
3,-29,39
-8,-31,43
-25,-29,44
-32,-30,35
-36,-34,34
-58,-32,50
-35,-30,46
-17,-32,34
-35,-26,23
-40,-29,11
-57,-31,-7
-83,-32,-19
-76,-34,-23
-77,-13,-32
-74,-15,-28
-91,-1,-18
-76,12,-42
-67,33,-10
-80,25,-13
-62,44,-3
-38,44,-16
-103,49,-31
-81,17,30
-76,20,27
-67,8,-20
-53,-15,-31
-39,-4,-28
-52,16,-51
-40,-24,-1
22,6,46
-37,32,9
-103,-17,-2
-96,5,0
-81,17,-24
-54,4,-24
-9,3,2
-8,39,50
-31,45,32
-111,38,11
-82,46,10
-74,32,11
-77,33,17
-76,49,13
-80,45,16
-58,47,24
-51,50,21
-36,53,34
-25,60,30
-19,56,28
-25,63,29
-20,61,29
-21,61,32
-15,61,27
-21,61,27
-19,62,28
-24,57,23
-21,59,26
-14,58,29
-14,57,30
-7,57,30
-2,60,42
-16,58,37
-13,55,37
-15,55,37
-14,58,40
-13,57,38
-12,55,32
-11,52,36
-14,54,36
-11,56,33
-12,55,34
-15,55,34
-10,55,33
-11,54,34
