29,-56,14
26,-57,13
27,-58,12
28,-60,11
27,-59,10
27,-59,10
26,-55,8
26,-54,7
26,-51,7
26,-51,7
25,-52,6
24,-51,4
24,-50,3
25,-50,3
27,-51,4
30,-52,5
31,-52,6
32,-55,11
31,-57,11
22,-59,6
18,-66,-10
49,-61,-32
105,-43,-32
64,-43,-35
87,-38,-26
60,-39,-19
55,-39,-26
72,-42,-22
52,-47,-16
73,-49,-22
72,-49,-23
56,-43,-18
34,-42,-9
33,-30,17
6,-26,24
16,-22,32
22,-25,45
20,-25,47
18,-22,42
17,-19,49
21,-16,57
15,-15,45
28,-16,53
30,-13,62
16,-10,50
34,-11,51
30,-15,48
23,-13,44
37,-12,58
29,-14,59
32,-14,56
27,-12,56
31,-11,58
22,-10,53
25,-10,55
27,-11,56
27,-10,54
27,-12,56
26,-12,55
30,-10,54
28,-11,56
26,-10,56
28,-8,56
27,-8,56
24,-9,55
29,-10,56
26,-11,56
27,-12,57
24,-11,56
26,-11,57
24,-14,58
21,-13,56
22,-14,59
15,-13,55
15,-13,56
18,-14,60
12,-14,58
14,-14,59
14,-15,61
13,-14,61
10,-12,59
8,-12,60
6,-11,58
11,-11,59
4,-10,56
7,-11,59
11,-11,59
6,-11,60
11,-11,63
7,-11,59
10,-11,60
9,-11,61
8,-10,60
10,-9,59
6,-10,60
9,-11,61
8,-11,60
10,-11,61
8,-11,60
9,-11,60
12,-10,62
11,-10,62
10,-10,61
11,-9,62
12,-9,62
10,-9,60
12,-9,60
11,-10,61
12,-9,60
12,-9,60
13,-9,61
11,-9,60
13,-10,61
13,-9,60
12,-9,59
12,-9,60
12,-10,61
12,-9,60
13,-11,61
12,-10,60
12,-10,58
14,-10,59
12,-11,56
15,-11,56
16,-11,57
18,-10,59
15,-11,56
18,-11,60
17,-11,62
15,-11,60
17,-12,60
20,-9,58
19,-8,55
11,-6,45
2,-5,36
13,-7,38
30,-6,31
35,-6,3
62,-6,-22
104,0,-25
97,4,-23
80,-2,-20
127,-2,-15
127,1,-12
70,-5,-5
44,-1,5
38,-2,5
37,-9,1
17,-22,-3
10,-31,-1
14,-48,11
18,-54,15
46,-64,29
34,-67,31
30,-68,25
25,-76,16
21,-80,15
17,-81,12
21,-80,9
38,-75,22
41,-64,25
41,-43,20
43,-36,22
38,-34,21
36,-42,22
37,-49,24
32,-56,23
27,-56,23
22,-56,21
15,-55,14
15,-48,8
18,-46,7
22,-54,4
38,-64,11
44,-69,15
44,-66,19
45,-56,23
39,-50,35
29,-66,39
25,-69,38
20,-72,30
27,-72,25
26,-68,23
27,-55,21
38,-48,22
40,-44,24
33,-35,24
30,-32,23
27,-31,17
29,-32,14
29,-32,12
28,-35,9
29,-40,10
26,-44,10
26,-46,16
17,-73,10
24,-84,11
37,-63,26
36,-43,32
32,-45,34
22,-66,31
18,-65,26
20,-60,19
30,-50,23
31,-49,25
33,-44,25
36,-41,20
38,-42,22
36,-46,23
39,-49,23
39,-50,25
35,-49,26
34,-48,24
37,-51,27
34,-56,26
33,-58,25
31,-58,23
27,-61,18
26,-62,17
26,-60,16
25,-74,15
25,-83,17
20,-79,12
13,-71,9
7,-61,7
9,-55,7
13,-52,8
12,-52,6
11,-56,2
12,-56,2
17,-58,5
21,-54,6
22,-54,7
22,-56,5
21,-56,5
23,-60,6
24,-60,5
24,-58,5
25,-60,6
25,-63,5
26,-61,5
24,-60,5
23,-61,2
24,-63,2
27,-63,4
27,-60,4
26,-57,3
30,-55,5
28,-55,6
25,-60,3
31,-69,6
31,-71,8
31,-54,14
23,-49,17
19,-50,17
16,-52,17
16,-50,18
14,-49,18
16,-49,19
14,-50,19
16,-52,19
20,-56,19
19,-59,16
20,-60,12
25,-62,9
27,-63,8
26,-66,5
26,-66,0
26,-64,-1
25,-59,-1
21,-57,-3
21,-58,-5
20,-55,-8
21,-53,-7
17,-54,-6
14,-58,-7
14,-58,-7
15,-66,-4
28,-82,0
26,-80,-1
20,-55,5
14,-44,4
16,-50,7
18,-62,8
18,-65,6
16,-62,2
11,-59,4
12,-57,5
12,-56,5
10,-59,3
10,-62,3
9,-64,2
11,-66,-1
10,-65,0
11,-64,-1
13,-62,-2
15,-55,3
12,-59,2
12,-62,-1
14,-69,-10
27,-102,-12
30,-90,-13
40,-45,20
4,-53,30
-6,-59,15
16,-63,1
21,-61,1
26,-49,15
26,-46,24
27,-49,25
21,-47,24
25,-43,26
28,-47,26
30,-53,27
21,-58,22
19,-67,20
11,-76,16
3,-67,4
6,-64,5
10,-69,4
17,-68,3
22,-63,5
17,-53,7
16,-50,7
15,-51,2
20,-56,4
21,-58,3
26,-58,5
29,-51,15
26,-54,14
25,-63,7
29,-63,8
26,-64,10
25,-55,15
15,-58,10
11,-57,7
8,-57,4
15,-60,6
27,-64,14
30,-54,23
26,-49,24
22,-46,20
20,-45,18
21,-46,17
26,-52,17
31,-53,19
36,-53,23
35,-59,23
36,-59,21
35,-57,21
45,-62,32
53,-69,40
29,-60,14
20,-47,-2
20,-56,1
14,-73,2
19,-76,1
39,-64,-2
32,-50,-7
25,-51,-7
17,-55,-11
18,-56,-11
15,-58,-8
14,-56,-9
18,-61,-5
17,-61,-3
17,-53,-2
19,-50,-1
24,-52,0
34,-58,3
30,-58,2
26,-61,5
30,-63,10
33,-63,12
44,-63,18
40,-69,19
36,-69,20
16,-69,17
-1,-67,12
-15,-78,7
4,-83,19
10,-74,26
0,-55,32
6,-38,26
-4,-34,22
-13,-29,17
-5,-31,16
-2,-34,17
11,-42,27
19,-50,29
34,-62,35
39,-67,37
42,-65,36
45,-60,31
47,-66,32
53,-72,36
34,-99,32
-1,-94,2
10,-93,5
27,-116,22
32,-103,11
32,-87,9
26,-67,8
23,-61,5
19,-49,-5
41,-41,4
32,-41,4
16,-43,7
35,-47,14
25,-51,11
38,-52,41
38,-42,64
38,-52,62
10,-33,73
18,-11,84
14,-12,78
3,-9,59
-1,-11,53
-3,-4,39
-12,-1,32
-14,0,31
-20,6,27
-10,6,42
-8,9,47
0,11,57
11,7,66
12,5,63
22,0,59
34,1,58
59,-19,74
52,-23,76
40,-15,78
25,-19,92
8,-21,90
4,-19,86
4,-13,76
4,-6,53
4,-6,45
15,-4,30
13,-3,21
23,-11,14
57,-31,19
55,-45,10
66,-60,-20
111,-40,-2
117,-38,2
126,-36,-31
127,7,9
114,10,1
85,7,-22
80,15,-16
63,30,-4
43,22,-9
34,23,-12
36,31,-6
31,40,0
27,46,-3
13,48,-1
17,56,2
29,54,4
18,57,5
33,66,0
43,61,4
27,61,-2
30,57,-7
36,49,-2
14,45,-1
10,42,5
10,41,8
12,36,9
12,31,14
11,47,18
17,55,14
12,53,7
11,41,6
18,32,9
46,22,13
82,44,9
94,42,-5
107,40,14
94,64,23
87,64,17
75,52,9
49,40,2
29,33,-4
-11,31,-9
-10,35,-7
21,43,7
27,48,11
20,46,6
25,42,0
42,41,-5
61,38,-1
105,36,15
127,5,49
127,8,53
77,0,46
62,5,43
70,10,49
43,15,38
31,18,32
13,24,22
3,24,13
7,19,12
16,8,5
40,-10,-1
52,-17,0
55,-43,2
53,-69,6
45,-79,10
35,-86,-6
52,-83,2
52,-84,20
29,-99,9
30,-98,3
42,-87,4
43,-78,9
49,-72,15
45,-62,9
62,-59,14
68,-55,19
75,-56,28
72,-51,28
70,-50,27
56,-59,23
55,-68,24
62,-87,31
44,-87,27
33,-96,23
30,-106,18
31,-102,14
40,-86,16
30,-65,17
30,-56,17
23,-50,7
16,-48,1
16,-47,1
28,-50,3
27,-52,2
11,-55,2
49,-48,29
30,-54,19
18,-65,22
22,-50,62
26,-37,69
28,-24,53
31,-31,53
25,-29,52
13,-16,42
28,-5,29
27,-4,36
25,0,45
34,8,47
36,10,51
49,17,60
47,23,55
45,23,55
45,23,53
55,18,59
81,6,74
77,-24,69
80,-24,65
60,-30,63
38,-24,47
30,-18,41
19,-13,34
6,-8,20
1,-7,14
6,-12,16
21,-14,13
10,-27,11
9,-56,17
23,-63,17
30,-73,11
12,-98,18
13,-119,16
30,-100,22
22,-84,25
17,-91,21
42,-95,20
44,-83,22
26,-61,18
37,-48,23
47,-47,24
48,-44,35
46,-45,42
44,-51,46
50,-54,41
66,-55,40
61,-57,37
59,-96,36
38,-95,31
24,-90,25
29,-99,21
32,-109,23
29,-108,27
25,-77,23
20,-63,17
16,-44,8
19,-38,6
20,-37,7
14,-38,4
10,-39,1
12,-46,2
8,-50,0
8,-46,1
15,-54,6
24,-80,3
30,-78,3
27,-65,14
21,-79,20
19,-92,19
39,-90,17
35,-73,21
28,-69,20
32,-62,29
34,-59,28
46,-53,33
56,-52,44
53,-51,38
60,-47,30
63,-49,28
61,-57,25
64,-92,28
43,-81,23
39,-79,23
29,-94,17
31,-103,14
28,-96,11
28,-76,10
25,-68,9
19,-57,7
20,-52,6
19,-55,6
10,-55,3
7,-60,0
8,-62,-2
11,-56,3
13,-54,9
18,-57,11
39,-42,25
41,-33,29
43,-43,29
74,-69,26
75,-65,23
70,-43,31
59,-22,38
49,-15,39
50,-13,35
59,-21,31
55,-26,29
43,-33,27
39,-41,27
40,-72,31
30,-56,29
26,-56,26
12,-73,12
5,-75,11
13,-65,15
12,-53,14
12,-53,10
15,-52,9
3,-53,5
15,-47,3
18,-37,8
28,-42,23
22,-53,22
7,-65,10
7,-102,-7
17,-98,-2
25,-72,34
-3,-68,35
-15,-69,18
-15,-57,-6
7,-52,4
16,-51,12
27,-51,24
30,-50,28
19,-51,23
9,-55,11
8,-57,8
17,-55,8
25,-54,13
28,-53,14
29,-49,14
27,-53,13
29,-53,15
32,-51,18
31,-53,19
27,-60,19
20,-75,17
23,-89,21
13,-84,4
13,-61,8
11,-58,16
18,-50,29
20,-46,30
10,-53,23
4,-70,13
0,-76,7
2,-74,1
29,-62,-1
34,-56,1
32,-52,7
32,-51,16
29,-53,19
17,-57,11
17,-59,3
19,-58,1
18,-58,0
21,-57,2
24,-58,7
22,-69,17
26,-65,19
36,-48,23
38,-28,35
33,-32,35
20,-50,25
24,-56,19
31,-53,23
30,-47,29
29,-47,29
34,-49,32
33,-54,31
33,-56,31
43,-63,31
38,-60,21
41,-55,16
40,-50,5
51,-54,5
60,-54,3
64,-61,-14
83,-84,-18
83,-94,-23
67,-97,-32
64,-104,-28
60,-101,-19
57,-98,-9
51,-92,-7
41,-80,-6
41,-82,0
43,-93,4
28,-95,4
26,-93,9
21,-92,10
6,-75,7
2,-66,12
-3,-60,14
-10,-55,9
-7,-52,8
4,-40,18
14,-42,29
16,-49,29
17,-62,22
18,-69,14
19,-71,13
23,-75,19
29,-84,24
33,-87,26
39,-79,26
43,-76,32
52,-69,43
54,-66,43
56,-61,44
56,-50,40
50,-54,30
48,-58,26
64,-80,29
53,-74,26
44,-74,24
34,-94,18
26,-103,12
24,-95,6
27,-76,6
27,-67,6
29,-58,3
28,-52,-1
26,-52,-2
19,-52,-1
10,-56,1
8,-60,3
1,-65,4
-1,-65,7
-4,-69,9
-3,-91,1
4,-79,1
13,-57,10
17,-58,19
17,-65,17
25,-73,7
30,-74,4
28,-73,5
38,-70,18
52,-70,30
59,-70,36
64,-70,34
70,-70,33
71,-53,36
61,-44,37
61,-44,35
61,-65,25
66,-90,21
55,-84,17
33,-77,17
31,-90,16
34,-99,13
36,-100,8
38,-92,8
33,-75,6
26,-59,2
25,-53,1
23,-46,2
21,-45,2
18,-46,4
14,-46,5
11,-46,4
12,-46,6
12,-47,10
14,-51,13
18,-73,11
23,-58,13
22,-53,18
23,-60,26
19,-79,18
26,-84,15
32,-80,15
29,-77,17
35,-75,23
47,-70,27
57,-64,32
63,-59,37
65,-51,44
61,-46,43
58,-44,36
58,-50,24
58,-56,21
59,-89,18
58,-90,14
47,-82,9
31,-80,13
26,-101,10
26,-106,4
35,-91,-1
34,-82,-1
27,-64,0
23,-51,-2
22,-45,-4
21,-45,-4
19,-48,-3
19,-51,-2
17,-57,1
13,-58,3
10,-57,4
4,-62,5
7,-70,4
20,-58,5
24,-43,16
27,-45,22
25,-61,22
34,-80,14
36,-86,11
37,-86,16
35,-77,24
37,-71,23
47,-64,24
48,-55,32
54,-52,34
54,-44,25
57,-45,21
48,-49,12
42,-66,9
52,-88,15
46,-81,15
41,-76,13
35,-86,9
29,-98,-7
29,-84,-8
24,-78,-7
23,-62,-4
27,-57,-4
31,-51,-6
30,-50,-8
27,-52,-9
25,-58,-7
19,-63,-8
19,-64,-5
19,-69,-3
12,-64,0
9,-67,1
8,-67,1
13,-55,5
19,-37,20
16,-46,20
19,-54,16
21,-65,7
26,-65,15
26,-63,21
30,-60,29
32,-60,29
36,-60,32
40,-58,41
39,-53,46
39,-51,47
37,-54,45
42,-55,44
40,-59,32
43,-82,27
48,-97,28
41,-91,23
25,-69,13
24,-69,13
26,-81,14
34,-84,10
34,-79,6
30,-65,2
24,-59,1
21,-49,0
23,-45,2
22,-45,2
20,-46,1
19,-47,2
18,-48,3
15,-51,5
14,-51,9
14,-52,12
14,-77,11
16,-79,9
20,-59,12
18,-54,17
16,-58,17
22,-69,11
32,-70,12
35,-66,17
35,-59,27
37,-58,30
37,-61,29
46,-62,34
46,-57,36
47,-53,34
44,-53,31
43,-53,29
42,-56,24
50,-85,26
55,-96,28
40,-84,19
27,-63,11
25,-63,10
26,-73,9
35,-85,14
33,-85,14
31,-75,15
25,-70,16
18,-62,11
21,-54,15
19,-50,18
16,-44,13
18,-43,12
16,-43,11
17,-45,10
16,-47,9
15,-47,8
14,-65,3
17,-71,0
24,-53,4
28,-53,15
34,-66,16
37,-86,5
39,-82,1
37,-80,1
39,-70,6
47,-60,10
50,-57,13
62,-55,23
65,-50,29
61,-57,28
66,-54,36
47,-55,32
37,-54,28
52,-78,29
57,-83,27
45,-71,22
37,-54,15
31,-53,9
29,-56,5
34,-69,9
31,-68,9
23,-60,4
19,-65,1
21,-73,4
22,-64,2
27,-59,2
28,-51,9
26,-49,12
26,-51,14
23,-58,13
19,-53,19
15,-56,18
10,-74,7
16,-68,7
23,-52,20
23,-53,21
23,-59,18
29,-83,7
37,-91,5
41,-84,8
49,-74,17
43,-65,9
51,-62,8
57,-56,15
54,-49,15
53,-34,14
42,-33,9
40,-37,8
39,-48,11
47,-75,21
50,-91,22
20,-82,9
26,-88,15
18,-105,13
18,-115,10
31,-107,14
29,-91,12
16,-57,5
11,-45,3
3,-37,-1
-6,-42,-12
-7,-42,-16
4,-35,-4
11,-51,6
22,-59,8
33,-65,9
34,-61,5
37,-58,6
41,-62,6
47,-65,7
57,-67,6
54,-57,7
52,-53,10
46,-48,18
37,-50,18
32,-54,15
25,-55,11
18,-58,12
14,-60,11
13,-59,8
11,-61,9
5,-64,8
2,-62,4
3,-62,5
2,-63,6
7,-64,5
7,-65,5
5,-65,6
7,-64,4
8,-64,4
9,-62,3
10,-62,3
11,-62,2
12,-63,1
12,-63,1
12,-62,0
12,-62,-1
11,-61,0
11,-60,0
10,-61,-1
10,-62,-1
9,-63,-2
9,-63,-2
8,-63,-2
8,-62,-1
6,-62,-2
6,-61,-2
3,-62,-2
5,-61,-3
7,-61,-1
7,-61,-1
7,-63,-1
6,-63,-2
8,-64,-1
8,-64,-1
7,-62,-1
7,-62,-2
6,-62,-2
8,-62,-1
8,-62,-1
7,-62,-2
7,-63,-3
7,-62,-2
8,-63,-2
7,-62,-2
7,-62,-3
7,-62,-2
7,-62,-3
7,-62,-2
7,-62,-3
7,-63,-3
7,-63,-3
7,-62,-3
7,-62,-3
7,-63,-3
7,-62,-3
7,-63,-3
7,-63,-3
6,-63,-3
6,-63,-3
6,-63,-3
6,-64,-3
6,-63,-3
6,-62,-2
6,-62,-2
5,-62,-4
7,-62,-3
7,-62,-3
7,-62,-4
6,-63,-4
5,-62,-4
7,-62,-3
6,-62,-4
6,-63,-4
5,-62,-3
5,-61,-3
5,-62,-3
4,-63,-4
4,-63,-4
6,-62,-3
4,-63,-3
4,-63,-4
4,-62,-4
4,-62,-4
5,-63,-3
4,-62,-4
4,-62,-4
5,-62,-3
5,-62,-4
5,-62,-4
5,-63,-3
6,-63,-3
6,-62,-2
7,-64,0
5,-64,-1
5,-63,-1
6,-68,3
4,-74,2
-2,-76,-1
-3,-68,-2
-4,-66,-1
-3,-62,1
1,-63,0
4,-64,1
6,-64,3
8,-64,4
8,-64,5
9,-63,7
9,-61,7
8,-58,5
7,-56,8
7,-56,9
4,-58,6
7,-61,12
3,-64,12
3,-65,10
3,-66,12
4,-68,12
3,-69,12
-1,-66,10
5,-61,9
2,-58,8
3,-53,7
7,-50,10
8,-56,9
9,-56,9
8,-63,11
6,-64,11
9,-62,12
8,-58,10
12,-52,13
14,-53,13
17,-55,13
17,-54,12
18,-53,11
21,-58,12
21,-60,11
21,-59,9
26,-63,11
26,-67,10
29,-68,12
27,-68,12
24,-64,9
27,-57,14
27,-58,16
25,-55,14
22,-49,11
25,-52,12
35,-50,10
39,-41,14
41,-47,17
36,-52,9
49,-46,13
52,-48,17
45,-44,17
46,-42,19
42,-44,24
41,-45,29
41,-48,30
35,-54,30
28,-55,30
21,-57,28
10,-60,21
3,-68,11
8,-75,9
25,-69,11
18,-52,15
18,-53,18
13,-66,7
14,-69,0
20,-62,-1
22,-57,4
23,-54,4
28,-49,4
35,-47,11
35,-48,14
38,-54,21
38,-51,24
34,-51,23
41,-50,33
44,-54,36
45,-62,39
51,-74,40
53,-78,42
42,-65,36
38,-57,31
37,-59,28
41,-70,23
36,-83,15
33,-77,10
36,-60,4
37,-56,1
39,-54,-2
40,-55,-4
40,-55,-3
33,-55,-1
31,-62,2
28,-65,5
16,-68,9
8,-69,10
6,-70,11
1,-75,15
-2,-82,7
10,-68,10
10,-55,21
12,-58,21
16,-73,19
20,-81,16
22,-83,14
30,-80,22
28,-75,26
29,-77,20
67,-79,23
96,-68,15
112,-61,15
105,-48,14
99,-43,17
66,-33,17
37,-49,3
27,-57,1
26,-79,-15
64,-79,-9
30,-71,2
-21,-71,-14
34,-60,-16
52,-49,-22
48,-27,-28
62,-19,-26
24,0,-35
-17,9,-46
-31,-10,-51
18,-42,-35
72,-81,-33
70,-100,-31
68,-90,6
47,-69,2
24,-69,-13
35,-60,-7
21,-60,-12
23,-44,-7
75,-34,3
11,-32,-14
11,-45,-10
41,-49,-26
71,-45,-32
40,-51,-9
35,-48,46
30,-43,13
61,-26,-15
7,-22,-16
9,-24,-8
32,-38,1
38,-46,0
65,-67,-26
22,-82,-55
23,-93,-58
84,-107,-8
7,-68,-59
15,-54,-35
9,-53,12
-4,-61,0
-26,-65,0
8,-69,14
57,-58,10
65,-34,-30
44,-15,-71
32,0,-41
53,-30,-29
3,-41,-31
-12,-51,-39
-9,-72,-45
2,-73,-35
9,-75,-35
43,-70,-44
67,-80,-35
20,-84,-28
63,-66,20
47,-62,19
3,-46,7
6,-42,-7
-21,-41,-31
11,-66,-41
93,-73,-26
27,-76,8
18,-50,13
42,-31,-1
66,-26,-3
-8,-21,-6
43,-39,-5
8,-44,-38
97,-46,0
97,-45,-8
76,-45,-21
73,-64,-16
58,-60,-15
-1,-66,4
44,-49,17
77,-45,11
72,-26,-1
61,-20,-4
56,-14,3
33,-12,6
24,-11,6
42,-19,13
24,-27,0
35,-45,10
27,-51,33
-2,-79,31
12,-76,27
34,-73,-15
78,-74,-36
127,-21,-22
117,-16,-4
67,-27,-1
68,-29,-3
71,-27,0
65,-24,-4
44,-17,-17
40,-8,-8
31,-5,-8
25,0,-9
51,4,-20
53,8,-28
57,10,-26
64,8,-26
90,-5,-36
119,-30,-27
99,-41,-14
90,-24,5
77,-19,1
79,-20,0
71,-19,5
54,-10,7
48,-4,7
35,7,8
28,11,9
18,9,6
15,1,2
18,-5,1
20,-21,0
31,-48,1
35,-61,3
38,-73,13
29,-97,19
23,-120,12
29,-102,5
32,-82,9
22,-74,14
19,-79,5
24,-82,1
36,-83,-1
41,-71,4
44,-61,11
45,-50,16
53,-47,23
52,-46,24
55,-50,28
57,-53,30
52,-55,28
50,-55,30
46,-59,29
48,-83,27
49,-89,26
43,-80,24
33,-74,19
29,-85,15
27,-88,12
30,-84,11
31,-76,11
29,-70,9
27,-59,4
26,-54,3
25,-48,3
23,-46,4
21,-44,4
16,-45,3
12,-47,3
12,-49,4
13,-49,8
13,-60,11
12,-77,7
23,-78,4
29,-65,10
28,-53,21
21,-66,19
22,-73,14
26,-81,6
30,-79,11
32,-78,17
39,-72,19
47,-68,17
51,-65,21
50,-56,27
55,-47,28
54,-47,28
52,-50,26
52,-53,24
47,-63,21
50,-88,28
49,-91,32
31,-78,27
32,-71,26
31,-79,26
33,-97,22
31,-85,19
31,-75,18
23,-57,10
22,-51,8
21,-45,6
22,-41,4
22,-39,4
17,-36,1
17,-38,0
19,-38,2
23,-42,8
25,-53,13
26,-61,15
21,-82,13
24,-75,14
25,-56,19
23,-54,22
20,-63,19
25,-81,13
31,-87,13
33,-83,12
39,-69,18
44,-52,24
45,-51,22
59,-52,36
50,-58,32
53,-56,31
52,-48,31
44,-50,27
40,-66,21
49,-85,24
46,-80,23
41,-63,26
32,-69,21
30,-78,17
34,-89,13
31,-81,12
30,-76,11
30,-68,12
31,-64,14
23,-58,9
29,-51,13
33,-45,17
39,-39,17
40,-39,14
39,-38,16
33,-38,22
26,-41,29
18,-58,21
43,-43,35
50,-30,44
46,-3,58
29,-23,32
32,-28,28
31,-26,32
44,-12,44
40,-8,46
28,-9,42
38,-11,36
24,-12,39
17,-11,44
22,-12,46
17,-14,44
13,-15,45
11,-18,47
12,-30,43
17,-50,48
14,-50,53
12,-52,47
8,-55,42
8,-55,35
24,-46,25
33,-49,23
59,-46,14
43,-53,12
1,-45,22
57,-36,43
68,-29,31
59,-44,2
81,-44,-23
50,-58,3
60,-44,18
62,-33,-10
61,-46,6
68,-33,-1
63,-32,-4
52,-36,3
48,-31,13
49,-33,-3
45,-34,-7
51,-34,9
46,-43,4
66,-45,10
58,-45,14
67,-41,20
50,-39,22
39,-43,32
50,-30,17
72,-33,22
13,-32,18
34,-29,29
48,-34,36
27,-34,30
27,-30,34
32,-28,42
30,-34,49
25,-32,49
18,-35,44
17,-32,47
20,-33,46
18,-29,40
18,-28,38
32,-37,44
29,-43,46
26,-40,44
23,-29,38
27,-38,37
27,-39,37
26,-36,35
28,-37,38
32,-34,39
43,-29,39
39,-26,40
29,-27,37
47,-27,40
49,-27,39
40,-19,35
49,-17,38
49,-14,35
46,1,23
62,4,27
60,3,29
55,2,22
70,-10,23
74,-15,30
58,-21,27
55,-24,24
55,-30,32
48,-30,29
46,-31,23
53,-34,27
49,-30,24
46,-30,19
46,-26,15
55,-18,16
52,-17,15
52,-18,15
52,-20,15
61,-21,17
59,-20,18
57,-24,15
59,-25,19
55,-29,19
55,-30,18
56,-33,20
57,-32,21
57,-32,20
52,-33,19
52,-34,19
50,-34,19
52,-32,17
52,-32,18
52,-31,19
53,-30,21
55,-29,20
55,-30,23
52,-30,24
51,-29,22
54,-28,26
52,-28,26
55,-26,26
62,-20,28
55,-18,32
51,-16,32
55,-11,36
41,-14,38
50,-14,39
23,-19,35
19,-23,42
17,-30,45
19,-27,43
18,-28,45
15,-29,43
17,-30,44
26,-34,50
9,-34,42
13,-32,40
29,-28,38
2,-29,29
-7,-34,23
19,-31,14
69,-23,38
65,-26,26
2,-34,32
15,-47,11
69,-39,-1
127,-72,14
41,-28,11
89,-18,45
77,-59,-3
18,-51,9
60,-40,0
45,-52,5
34,-46,6
46,-54,11
41,-49,11
51,-48,15
54,-50,18
50,-50,17
55,-45,19
33,-52,42
52,-59,37
35,-40,39
19,-41,20
17,-49,25
23,-49,9
19,-55,3
16,-62,4
16,-58,-2
35,-59,-22
50,-55,5
51,-46,24
32,-43,22
56,-62,19
35,-41,-20
23,-56,-43
41,-122,6
85,-116,23
68,-101,-3
83,-66,16
73,-53,25
63,-38,42
46,-29,30
51,-37,29
53,-77,22
37,-86,18
33,-99,13
43,-113,-3
27,-128,-29
14,-128,-53
42,-90,-93
45,-85,-104
66,-57,-94
72,-42,-104
66,-42,-102
92,-46,-66
96,-57,-39
90,-65,-28
104,-62,0
44,-63,20
44,-58,31
30,-50,15
-1,-53,27
1,-49,41
-7,-31,30
-12,-25,26
-1,-26,45
-6,-18,40
-6,-10,40
2,-17,48
2,-31,58
-6,-39,51
6,-43,30
21,-38,25
28,-32,19
31,-24,4
61,-22,8
59,5,52
46,-1,26
78,12,13
101,32,7
127,42,19
